investor_id,state,city,city_tier,age_group,gender,total_transactions,total_invested_inr,avg_transaction_inr,first_transaction,last_transaction,preferred_mode,kyc_status,annual_income_lakh
INV003906,Haryana,Faridabad,B30,36-45,Male,11,352933,32084.81818181818,2024-01-13,2025-05-23,UPI,Verified,39.7
INV003907,Gujarat,Surat,T30,46-55,Male,8,680403,85050.375,2024-02-05,2025-01-09,Net Banking,Pending,62.6
INV003908,Tamil Nadu,Coimbatore,B30,26-35,Female,9,1867760,207528.88888888888,2024-04-04,2025-04-16,Cheque,Verified,13.8
INV003909,Haryana,Gurugram,T30,46-55,Male,8,1562872,195359.0,2024-01-19,2025-01-13,Mandate,Verified,29.1
INV003910,Maharashtra,Pune,T30,26-35,Male,8,846416,105802.0,2024-02-24,2025-03-11,Cheque,Verified,8.8
INV003911,Telangana,Hyderabad,T30,36-45,Male,8,640165,80020.625,2024-01-31,2025-04-27,Cheque,Verified,21.5
INV003912,West Bengal,Kolkata,T30,26-35,Male,9,819109,91012.11111111111,2024-01-15,2025-04-30,Mandate,Pending,8.5
INV003913,Telangana,Hyderabad,T30,36-45,Male,8,52158,6519.75,2024-02-09,2025-04-14,Cheque,Verified,51.7
INV003914,Karnataka,Bangalore,T30,26-35,Male,2,103679,51839.5,2024-07-12,2024-09-01,Mandate,Verified,8.9
INV003915,Delhi,Noida,T30,26-35,Female,2,472905,236452.5,2024-02-23,2024-11-21,Net Banking,Verified,19.7
INV003916,Karnataka,Mysore,B30,26-35,Male,10,1360318,136031.8,2024-03-08,2025-03-19,Net Banking,Verified,23.6
INV003917,Haryana,Faridabad,B30,26-35,Male,2,5765,2882.5,2024-03-11,2024-12-30,Mandate,Verified,16.0
INV003918,Madhya Pradesh,Indore,T30,56+,Male,12,2255681,187973.41666666666,2024-03-13,2025-05-22,Cheque,Verified,51.2
INV003919,Uttar Pradesh,Lucknow,T30,18-25,Male,4,310861,77715.25,2024-04-17,2025-05-13,Cheque,Verified,3.4
INV003920,Punjab,Chandigarh,T30,26-35,Male,12,1319862,109988.5,2024-01-17,2025-04-29,Mandate,Verified,20.3
INV003921,Madhya Pradesh,Bhopal,B30,46-55,Male,2,3225,1612.5,2024-02-07,2024-05-07,Cheque,Verified,87.4
INV003922,Tamil Nadu,Chennai,T30,56+,Male,3,1016464,338821.3333333333,2024-06-26,2024-10-30,Net Banking,Verified,59.9
INV003923,Delhi,Noida,T30,26-35,Female,2,405790,202895.0,2025-03-11,2025-04-23,Mandate,Verified,6.7
INV003924,Telangana,Hyderabad,T30,26-35,Male,2,53873,26936.5,2024-09-06,2025-04-25,Net Banking,Verified,20.1
INV003925,Punjab,Amritsar,B30,26-35,Female,7,440551,62935.857142857145,2024-01-29,2025-03-14,Cheque,Pending,14.2
INV003926,West Bengal,Kolkata,T30,46-55,Male,8,1252558,156569.75,2024-01-02,2025-04-24,Cheque,Verified,92.8
INV003927,Haryana,Gurugram,T30,36-45,Female,2,189761,94880.5,2024-10-17,2025-04-17,Cheque,Verified,15.3
INV003928,Rajasthan,Jaipur,T30,36-45,Male,5,425522,85104.4,2024-05-03,2025-04-17,Net Banking,Verified,22.8
INV003929,Uttar Pradesh,Agra,B30,56+,Male,3,546945,182315.0,2024-03-29,2024-08-10,Mandate,Verified,28.0
INV003930,Tamil Nadu,Chennai,T30,36-45,Male,1,406317,406317.0,2024-03-20,2024-03-20,Mandate,Verified,16.2
INV003931,Madhya Pradesh,Indore,T30,26-35,Male,5,743504,148700.8,2024-06-27,2025-05-30,Cheque,Verified,17.7
INV003932,Karnataka,Mysore,B30,26-35,Male,4,40445,10111.25,2024-09-04,2025-04-21,UPI,Verified,15.7
INV003933,Tamil Nadu,Coimbatore,B30,18-25,Female,1,8972,8972.0,2024-09-28,2024-09-28,Net Banking,Verified,3.0
INV003934,Delhi,Gurugram,T30,26-35,Male,4,664589,166147.25,2024-03-01,2025-05-10,Cheque,Verified,24.1
INV003935,Rajasthan,Udaipur,B30,26-35,Male,2,401779,200889.5,2024-02-15,2024-11-03,UPI,Verified,7.6
INV003936,Punjab,Chandigarh,T30,36-45,Male,12,1946104,162175.33333333334,2024-01-21,2025-04-16,Cheque,Verified,19.8
INV003937,Maharashtra,Nashik,B30,56+,Male,5,931665,186333.0,2024-01-05,2025-01-04,Mandate,Verified,31.8
INV003938,Delhi,Gurugram,T30,36-45,Female,11,1006945,91540.45454545454,2024-02-10,2025-02-27,Net Banking,Verified,15.3
INV003939,Madhya Pradesh,Bhopal,B30,36-45,Female,2,17178,8589.0,2024-03-20,2024-08-26,Net Banking,Verified,58.1
INV003940,West Bengal,Kolkata,T30,36-45,Male,12,1321595,110132.91666666667,2024-01-21,2025-04-25,Mandate,Verified,21.6
INV003941,Rajasthan,Udaipur,B30,26-35,Male,4,371895,92973.75,2024-05-11,2025-03-13,Mandate,Verified,8.0
INV003942,Haryana,Faridabad,B30,26-35,Female,8,732422,91552.75,2024-01-02,2025-05-08,UPI,Verified,23.3
INV003943,Telangana,Hyderabad,T30,46-55,Male,11,394148,35831.63636363636,2024-04-22,2025-03-28,UPI,Verified,46.2
INV003944,Maharashtra,Pune,T30,26-35,Male,2,97814,48907.0,2024-09-13,2025-02-26,Cheque,Verified,17.5
INV003945,Gujarat,Ahmedabad,T30,46-55,Female,11,1094470,99497.27272727272,2024-02-01,2025-03-24,Cheque,Verified,48.3
INV003946,Karnataka,Mysore,B30,26-35,Female,9,814585,90509.44444444444,2024-01-04,2025-03-04,Net Banking,Verified,9.2
INV003947,Delhi,Noida,T30,26-35,Male,7,781074,111582.0,2024-02-23,2025-01-27,Mandate,Verified,12.9
INV003948,Madhya Pradesh,Indore,T30,18-25,Female,9,637358,70817.55555555556,2024-08-14,2025-05-03,Net Banking,Verified,7.5
INV003949,Madhya Pradesh,Bhopal,B30,56+,Male,5,477806,95561.2,2024-03-11,2024-12-22,Cheque,Verified,54.8
INV003950,Madhya Pradesh,Bhopal,B30,26-35,Male,5,379239,75847.8,2024-10-03,2025-05-09,Net Banking,Verified,11.1
INV003951,Uttar Pradesh,Lucknow,T30,18-25,Male,9,1176864,130762.66666666667,2024-01-14,2025-05-21,UPI,Verified,7.8
INV003952,Tamil Nadu,Chennai,T30,36-45,Male,9,449116,49901.77777777778,2024-04-20,2025-04-04,Mandate,Verified,48.8
INV003953,Maharashtra,Pune,T30,36-45,Male,3,142737,47579.0,2024-01-04,2025-05-11,Mandate,Verified,17.4
INV003954,Rajasthan,Udaipur,B30,26-35,Male,5,167457,33491.4,2024-02-04,2024-12-17,UPI,Verified,7.1
INV003955,Gujarat,Ahmedabad,T30,26-35,Female,5,13434,2686.8,2024-02-05,2024-12-15,Net Banking,Verified,8.9
INV003956,Punjab,Amritsar,B30,36-45,Male,5,714188,142837.6,2024-03-03,2025-03-06,Net Banking,Verified,32.3
INV003957,Delhi,Noida,T30,36-45,Male,11,1721306,156482.36363636365,2024-01-08,2025-05-22,Net Banking,Verified,30.9
INV003958,Haryana,Faridabad,B30,18-25,Male,12,1271693,105974.41666666667,2024-01-28,2025-05-13,Cheque,Verified,6.6
INV003959,Haryana,Gurugram,T30,46-55,Male,2,326111,163055.5,2024-03-02,2024-05-16,Cheque,Verified,81.1
INV003960,West Bengal,Kolkata,T30,26-35,Female,6,527797,87966.16666666667,2024-02-13,2025-02-27,Mandate,Verified,18.6
INV003961,Rajasthan,Udaipur,B30,46-55,Male,11,1355938,123267.09090909091,2024-01-11,2025-04-28,Cheque,Verified,39.6
INV003962,Haryana,Gurugram,T30,26-35,Male,11,819322,74483.81818181818,2024-01-21,2025-05-16,Mandate,Pending,20.4
INV003963,Tamil Nadu,Chennai,T30,26-35,Male,4,17696,4424.0,2024-07-10,2024-12-03,Mandate,Verified,18.1
INV003964,Punjab,Chandigarh,T30,26-35,Male,12,880434,73369.5,2024-01-10,2025-04-15,Cheque,Pending,16.7
INV003965,Uttar Pradesh,Lucknow,T30,56+,Male,1,7547,7547.0,2024-06-07,2024-06-07,Cheque,Verified,28.3
INV003966,Uttar Pradesh,Agra,B30,46-55,Male,4,558692,139673.0,2024-09-07,2025-03-09,Mandate,Verified,79.6
INV003967,Tamil Nadu,Coimbatore,B30,46-55,Male,7,812947,116135.28571428571,2024-03-01,2025-03-17,Mandate,Verified,79.9
INV003968,Maharashtra,Mumbai,T30,46-55,Female,10,1192347,119234.7,2024-01-31,2025-05-07,Mandate,Verified,58.7
INV003969,Karnataka,Bangalore,T30,46-55,Male,2,9624,4812.0,2024-07-20,2025-01-11,Mandate,Pending,76.3
INV003970,Telangana,Hyderabad,T30,18-25,Male,10,1408523,140852.3,2024-01-27,2025-04-04,UPI,Verified,4.1
INV003971,Haryana,Gurugram,T30,26-35,Male,4,31623,7905.75,2024-08-27,2025-04-27,Cheque,Verified,14.1
INV003972,Uttar Pradesh,Agra,B30,26-35,Male,9,1000401,111155.66666666667,2024-03-05,2025-04-30,UPI,Verified,10.2
INV003973,Rajasthan,Jaipur,T30,26-35,Male,9,1124006,124889.55555555556,2024-01-09,2025-02-28,UPI,Verified,11.4
INV003974,Maharashtra,Nashik,B30,46-55,Male,12,1118434,93202.83333333333,2024-01-10,2025-05-14,UPI,Verified,73.6
INV003975,Gujarat,Ahmedabad,T30,36-45,Male,11,1048728,95338.90909090909,2024-03-07,2025-04-27,Mandate,Verified,26.2
INV003976,Telangana,Hyderabad,T30,46-55,Male,5,116716,23343.2,2024-04-12,2025-03-31,Net Banking,Verified,18.9
INV003977,Rajasthan,Udaipur,B30,46-55,Male,8,952898,119112.25,2024-02-05,2025-04-12,Cheque,Verified,77.8
INV003978,Telangana,Hyderabad,T30,26-35,Female,10,787646,78764.6,2024-01-08,2025-04-29,UPI,Verified,6.2
INV003979,Madhya Pradesh,Indore,T30,36-45,Male,12,881940,73495.0,2024-02-29,2025-03-27,Mandate,Pending,44.4
INV003980,West Bengal,Kolkata,T30,26-35,Male,4,156943,39235.75,2024-02-18,2025-05-28,Net Banking,Verified,7.1
INV003981,Haryana,Faridabad,B30,46-55,Male,10,690352,69035.2,2024-04-01,2025-05-12,UPI,Verified,46.7
INV003982,Tamil Nadu,Coimbatore,B30,36-45,Female,7,1191664,170237.7142857143,2024-01-31,2025-02-07,Cheque,Verified,34.4
INV003983,Haryana,Faridabad,B30,26-35,Female,4,974186,243546.5,2024-03-11,2025-03-11,UPI,Verified,22.3
INV003984,Uttar Pradesh,Agra,B30,56+,Female,3,70321,23440.333333333332,2024-02-28,2024-05-12,Mandate,Verified,30.1
INV003985,Tamil Nadu,Coimbatore,B30,18-25,Male,7,153206,21886.571428571428,2024-01-19,2025-04-28,Mandate,Verified,4.3
INV003986,Telangana,Hyderabad,T30,36-45,Male,7,896839,128119.85714285714,2024-03-08,2025-03-10,Net Banking,Verified,44.2
INV003987,Tamil Nadu,Coimbatore,B30,26-35,Female,9,558937,62104.11111111111,2024-03-12,2025-05-02,Net Banking,Verified,24.1
INV003988,Punjab,Amritsar,B30,26-35,Male,2,244804,122402.0,2024-07-25,2025-03-03,Mandate,Verified,19.1
INV003989,Maharashtra,Nashik,B30,26-35,Male,9,1482555,164728.33333333334,2024-03-15,2025-04-26,UPI,Verified,24.6
INV003990,Gujarat,Ahmedabad,T30,18-25,Male,3,252542,84180.66666666667,2024-01-28,2025-01-31,Cheque,Verified,5.3
INV003991,Tamil Nadu,Chennai,T30,26-35,Female,2,9861,4930.5,2024-01-06,2024-10-18,Mandate,Verified,20.9
INV003992,Madhya Pradesh,Bhopal,B30,46-55,Female,6,205921,34320.166666666664,2024-02-04,2025-04-02,UPI,Verified,86.8
INV003993,Tamil Nadu,Chennai,T30,46-55,Male,5,190848,38169.6,2024-08-09,2025-03-28,Mandate,Verified,32.2
INV003994,Punjab,Amritsar,B30,18-25,Male,1,40466,40466.0,2025-04-08,2025-04-08,Mandate,Verified,4.5
INV003995,Uttar Pradesh,Agra,B30,36-45,Female,6,1088542,181423.66666666666,2024-08-05,2025-04-15,Net Banking,Verified,33.8
INV003996,Karnataka,Bangalore,T30,36-45,Female,9,724424,80491.55555555556,2024-01-25,2025-05-15,UPI,Verified,39.8
INV003997,Telangana,Hyderabad,T30,36-45,Male,8,883260,110407.5,2024-01-22,2025-03-16,Cheque,Verified,48.3
INV003998,Telangana,Hyderabad,T30,26-35,Male,4,350514,87628.5,2024-01-06,2025-04-14,Net Banking,Verified,12.5
INV003999,Haryana,Faridabad,B30,26-35,Female,2,231704,115852.0,2024-04-05,2024-09-12,Mandate,Verified,21.2
INV004000,Gujarat,Ahmedabad,T30,26-35,Male,1,25217,25217.0,2024-12-05,2024-12-05,UPI,Verified,12.3
INV004001,Delhi,Noida,T30,56+,Female,10,658564,65856.4,2024-05-24,2025-03-19,Cheque,Verified,52.7
INV004002,Madhya Pradesh,Bhopal,B30,56+,Male,4,781596,195399.0,2024-03-08,2025-03-26,UPI,Verified,33.1
INV004003,West Bengal,Kolkata,T30,26-35,Male,9,1253306,139256.22222222222,2024-06-08,2025-05-21,Mandate,Verified,9.5
INV004004,Delhi,Gurugram,T30,18-25,Male,12,752428,62702.333333333336,2024-05-18,2025-05-29,Cheque,Verified,3.1
INV004005,West Bengal,Kolkata,T30,26-35,Male,11,1371191,124653.72727272728,2024-01-12,2025-05-25,UPI,Verified,11.0
INV004006,Tamil Nadu,Coimbatore,B30,56+,Male,10,947553,94755.3,2024-08-26,2025-05-19,UPI,Pending,59.1
INV004007,Delhi,New Delhi,T30,18-25,Female,9,504038,56004.22222222222,2024-01-23,2025-01-27,Cheque,Verified,4.5
INV004008,Maharashtra,Nashik,B30,46-55,Male,4,437026,109256.5,2024-01-07,2024-12-10,UPI,Verified,17.2
INV004009,Gujarat,Ahmedabad,T30,18-25,Male,10,814468,81446.8,2024-02-06,2025-04-28,UPI,Verified,5.6
INV004010,Telangana,Hyderabad,T30,36-45,Male,1,279418,279418.0,2024-06-30,2024-06-30,Net Banking,Verified,37.1
INV004011,Punjab,Amritsar,B30,18-25,Female,7,1150886,164412.2857142857,2024-01-29,2025-03-26,Mandate,Verified,5.0
INV004012,Delhi,Noida,T30,46-55,Male,5,10321,2064.2,2024-03-09,2025-05-22,Cheque,Verified,82.3
INV004013,Gujarat,Ahmedabad,T30,18-25,Male,1,289965,289965.0,2025-03-07,2025-03-07,Cheque,Verified,7.6
INV004014,Telangana,Hyderabad,T30,56+,Female,11,610127,55466.09090909091,2024-01-14,2025-05-23,Net Banking,Verified,27.2
INV004015,Maharashtra,Mumbai,T30,18-25,Female,11,1681983,152907.54545454544,2024-01-31,2025-05-16,Net Banking,Verified,7.6
INV004016,Delhi,New Delhi,T30,36-45,Male,5,483221,96644.2,2024-06-11,2025-03-29,Mandate,Verified,21.0
INV004017,West Bengal,Kolkata,T30,36-45,Male,11,1125221,102292.81818181818,2024-01-22,2024-11-30,Cheque,Verified,36.7
INV004018,Punjab,Chandigarh,T30,56+,Male,7,1142387,163198.14285714287,2024-01-11,2025-05-07,UPI,Verified,47.9
INV004019,Tamil Nadu,Chennai,T30,26-35,Male,8,783745,97968.125,2024-01-24,2025-05-27,Cheque,Verified,20.9
INV004020,Rajasthan,Jaipur,T30,18-25,Male,1,417,417.0,2024-10-25,2024-10-25,UPI,Verified,7.6
INV004021,Uttar Pradesh,Kanpur,B30,36-45,Male,1,27282,27282.0,2025-02-19,2025-02-19,Mandate,Verified,33.8
INV004022,Maharashtra,Nashik,B30,36-45,Male,3,495790,165263.33333333334,2024-02-13,2025-02-01,UPI,Verified,21.9
INV004023,Tamil Nadu,Chennai,T30,46-55,Male,10,135403,13540.3,2024-02-12,2025-05-25,Mandate,Verified,69.6
INV004024,Telangana,Hyderabad,T30,36-45,Male,12,1619728,134977.33333333334,2024-01-03,2025-02-03,Cheque,Verified,23.1
INV004025,Gujarat,Ahmedabad,T30,56+,Male,6,657220,109536.66666666667,2024-06-10,2025-04-17,Net Banking,Verified,18.7
INV004026,Haryana,Faridabad,B30,26-35,Female,7,91979,13139.857142857143,2024-03-02,2025-03-15,Net Banking,Verified,8.3
INV004027,Punjab,Amritsar,B30,26-35,Male,4,880836,220209.0,2024-03-08,2024-10-19,Cheque,Pending,8.7
INV004028,Rajasthan,Jaipur,T30,18-25,Male,10,1419221,141922.1,2024-02-22,2025-04-04,Cheque,Verified,3.3
INV004029,Tamil Nadu,Coimbatore,B30,36-45,Male,1,10542,10542.0,2024-08-22,2024-08-22,Cheque,Verified,31.9
INV004030,Uttar Pradesh,Lucknow,T30,18-25,Female,8,978260,122282.5,2024-01-14,2025-05-19,Mandate,Verified,4.4
INV004031,Gujarat,Ahmedabad,T30,36-45,Male,2,13703,6851.5,2024-06-07,2024-08-18,Mandate,Verified,27.5
INV004032,West Bengal,Kolkata,T30,46-55,Male,8,790132,98766.5,2024-02-02,2025-02-25,Mandate,Verified,55.5
INV004033,West Bengal,Kolkata,T30,36-45,Male,9,1814603,201622.55555555556,2024-02-18,2025-05-13,Cheque,Verified,56.1
INV004034,Karnataka,Mysore,B30,46-55,Male,2,341077,170538.5,2024-08-28,2025-04-09,Net Banking,Verified,71.0
INV004035,Gujarat,Ahmedabad,T30,26-35,Male,4,373062,93265.5,2024-06-19,2024-11-20,Cheque,Verified,12.2
INV004036,Uttar Pradesh,Agra,B30,56+,Female,6,965414,160902.33333333334,2024-04-03,2025-02-05,Cheque,Verified,51.7
INV004037,Gujarat,Ahmedabad,T30,26-35,Male,8,896166,112020.75,2024-05-10,2025-05-18,Cheque,Verified,20.8
INV004038,Gujarat,Surat,T30,26-35,Female,12,1221885,101823.75,2024-01-10,2025-05-11,Mandate,Verified,24.6
INV004039,Gujarat,Surat,T30,46-55,Female,2,32828,16414.0,2024-03-14,2024-09-28,Cheque,Verified,89.7
INV004040,Gujarat,Ahmedabad,T30,36-45,Male,7,505628,72232.57142857143,2024-03-05,2025-05-11,Cheque,Verified,54.3
INV004041,Telangana,Hyderabad,T30,36-45,Male,4,545038,136259.5,2024-01-21,2025-03-11,UPI,Verified,51.1
INV004042,Madhya Pradesh,Bhopal,B30,36-45,Male,4,864780,216195.0,2024-09-24,2025-05-17,Mandate,Verified,36.0
INV004043,Punjab,Amritsar,B30,36-45,Female,5,587188,117437.6,2024-03-18,2025-04-25,Net Banking,Verified,39.5
INV004044,Rajasthan,Jaipur,T30,46-55,Male,6,763173,127195.5,2024-03-15,2025-04-22,Net Banking,Verified,82.3
INV004045,Madhya Pradesh,Indore,T30,18-25,Male,7,273575,39082.142857142855,2024-02-02,2024-11-01,Mandate,Verified,4.2
INV004046,Madhya Pradesh,Indore,T30,36-45,Male,3,36574,12191.333333333334,2024-03-15,2024-12-30,Cheque,Verified,53.6
INV004047,Madhya Pradesh,Indore,T30,26-35,Male,2,250537,125268.5,2024-10-10,2024-12-12,Cheque,Verified,15.0
INV004048,Delhi,New Delhi,T30,26-35,Male,2,339114,169557.0,2024-03-03,2025-01-07,Cheque,Verified,13.0
INV004049,Gujarat,Ahmedabad,T30,36-45,Male,11,1019101,92645.54545454546,2024-06-18,2025-05-07,Cheque,Verified,31.1
INV004050,West Bengal,Kolkata,T30,26-35,Male,8,732902,91612.75,2024-04-06,2025-05-03,Mandate,Verified,15.5
INV004051,Rajasthan,Udaipur,B30,36-45,Female,10,1488118,148811.8,2024-01-19,2025-04-01,Cheque,Verified,28.8
INV004052,Uttar Pradesh,Agra,B30,26-35,Female,7,979750,139964.2857142857,2024-01-16,2025-05-14,UPI,Verified,15.5
INV004053,Tamil Nadu,Chennai,T30,26-35,Male,2,289741,144870.5,2024-10-10,2025-03-18,Cheque,Verified,20.8
INV004054,Tamil Nadu,Chennai,T30,26-35,Female,4,910752,227688.0,2024-08-22,2025-02-01,Net Banking,Verified,6.4
INV004055,Gujarat,Ahmedabad,T30,26-35,Male,1,544,544.0,2024-06-14,2024-06-14,Mandate,Verified,8.8
INV004056,Haryana,Gurugram,T30,26-35,Male,4,254924,63731.0,2024-02-22,2025-04-03,UPI,Verified,8.3
INV004057,Rajasthan,Jaipur,T30,26-35,Male,3,158466,52822.0,2024-06-28,2024-07-25,UPI,Verified,9.9
INV004058,Tamil Nadu,Chennai,T30,26-35,Male,6,342628,57104.666666666664,2024-01-09,2025-03-03,Mandate,Verified,22.5
INV004059,Maharashtra,Pune,T30,26-35,Female,3,222209,74069.66666666667,2024-01-04,2025-05-19,Cheque,Verified,17.0
INV004060,Delhi,New Delhi,T30,46-55,Male,2,200561,100280.5,2024-08-01,2025-02-26,Net Banking,Verified,19.2
INV004061,Punjab,Chandigarh,T30,26-35,Male,4,496037,124009.25,2024-07-04,2025-04-30,Net Banking,Pending,22.2
INV004062,Delhi,Noida,T30,36-45,Female,4,592764,148191.0,2024-04-12,2025-05-03,Net Banking,Verified,39.9
INV004063,Haryana,Gurugram,T30,36-45,Male,12,1059126,88260.5,2024-04-13,2025-05-14,Mandate,Verified,19.3
INV004064,Uttar Pradesh,Lucknow,T30,26-35,Male,12,2485177,207098.08333333334,2024-01-15,2025-04-17,Mandate,Verified,16.1
INV004065,Tamil Nadu,Chennai,T30,26-35,Male,4,1093927,273481.75,2024-01-21,2024-11-15,Net Banking,Pending,6.1
INV004066,Gujarat,Surat,T30,46-55,Male,10,1438671,143867.1,2024-01-15,2025-04-10,Mandate,Verified,30.8
INV004067,Delhi,Gurugram,T30,26-35,Male,8,583733,72966.625,2024-02-11,2025-02-16,Cheque,Verified,8.5
INV004068,West Bengal,Kolkata,T30,46-55,Male,3,76846,25615.333333333332,2024-03-08,2024-09-21,UPI,Verified,63.0
INV004069,Delhi,Noida,T30,26-35,Male,9,778768,86529.77777777778,2024-01-12,2025-02-03,Net Banking,Verified,21.8
INV004070,Maharashtra,Pune,T30,26-35,Male,12,1046583,87215.25,2024-02-06,2025-03-18,Net Banking,Verified,13.8
INV004071,Gujarat,Ahmedabad,T30,36-45,Female,6,726271,121045.16666666667,2024-03-01,2025-03-12,Cheque,Pending,22.2
INV004072,Delhi,New Delhi,T30,36-45,Male,2,522978,261489.0,2024-06-11,2024-10-26,Mandate,Verified,50.6
INV004073,Gujarat,Surat,T30,46-55,Female,7,432216,61745.142857142855,2024-05-17,2025-05-27,Cheque,Verified,32.6
INV004074,Gujarat,Ahmedabad,T30,46-55,Female,3,46757,15585.666666666666,2024-11-24,2025-02-26,Cheque,Verified,85.0
INV004075,Rajasthan,Jaipur,T30,36-45,Male,7,520435,74347.85714285714,2024-01-29,2025-03-21,Cheque,Verified,56.5
INV004076,Madhya Pradesh,Indore,T30,26-35,Male,6,398551,66425.16666666667,2024-03-06,2025-03-22,Cheque,Verified,15.7
INV004077,Delhi,New Delhi,T30,18-25,Female,4,255753,63938.25,2024-09-02,2025-05-21,Net Banking,Verified,3.5
INV004078,Delhi,Noida,T30,18-25,Male,9,1469459,163273.22222222222,2024-03-25,2025-05-26,UPI,Verified,3.8
INV004079,Karnataka,Bangalore,T30,36-45,Female,10,1030788,103078.8,2024-01-21,2025-04-21,Net Banking,Verified,57.2
INV004080,Punjab,Amritsar,B30,26-35,Female,8,1143023,142877.875,2024-01-09,2025-03-23,Mandate,Verified,18.7
INV004081,Karnataka,Bangalore,T30,46-55,Female,4,549055,137263.75,2024-01-19,2025-05-28,Net Banking,Verified,43.8
INV004082,Punjab,Amritsar,B30,56+,Male,4,423498,105874.5,2024-04-19,2024-08-19,Cheque,Verified,26.0
INV004083,Maharashtra,Mumbai,T30,18-25,Male,2,150949,75474.5,2024-12-14,2024-12-29,Cheque,Verified,7.8
INV004084,Telangana,Hyderabad,T30,26-35,Male,7,643554,91936.28571428571,2024-05-14,2025-03-17,Cheque,Verified,9.9
INV004085,Maharashtra,Pune,T30,36-45,Female,10,641929,64192.9,2024-02-12,2025-05-22,UPI,Verified,34.5
INV004086,Maharashtra,Nashik,B30,46-55,Male,2,296646,148323.0,2024-08-08,2025-02-03,Cheque,Verified,54.9
INV004087,Uttar Pradesh,Lucknow,T30,18-25,Male,4,352213,88053.25,2024-03-28,2024-11-15,Net Banking,Verified,5.5
INV004088,Tamil Nadu,Chennai,T30,36-45,Male,3,509501,169833.66666666666,2024-01-08,2025-04-29,UPI,Verified,26.8
INV004089,Haryana,Gurugram,T30,36-45,Female,9,1214466,134940.66666666666,2024-01-19,2025-02-16,UPI,Verified,15.2
INV004090,Tamil Nadu,Coimbatore,B30,36-45,Female,5,382465,76493.0,2024-01-18,2025-05-22,Net Banking,Verified,28.6
INV004091,Tamil Nadu,Chennai,T30,26-35,Male,11,988186,89835.09090909091,2024-03-24,2025-05-12,UPI,Verified,7.2
INV004092,Maharashtra,Nashik,B30,18-25,Female,2,276524,138262.0,2024-02-01,2025-01-16,Net Banking,Verified,4.4
INV004093,Punjab,Amritsar,B30,36-45,Male,1,21073,21073.0,2025-01-05,2025-01-05,Cheque,Verified,23.6
INV004094,Haryana,Faridabad,B30,26-35,Female,8,498658,62332.25,2024-02-22,2025-05-29,Mandate,Pending,10.0
INV004095,Karnataka,Mysore,B30,26-35,Female,4,236334,59083.5,2024-01-15,2024-12-15,Mandate,Verified,14.6
INV004096,Tamil Nadu,Coimbatore,B30,36-45,Male,11,1935335,175939.54545454544,2024-01-05,2025-05-04,Mandate,Verified,57.1
INV004097,Gujarat,Ahmedabad,T30,56+,Male,4,240082,60020.5,2024-07-28,2025-05-29,Cheque,Verified,52.9
INV004098,Delhi,Noida,T30,26-35,Male,8,660586,82573.25,2024-06-23,2025-04-10,Mandate,Verified,11.3
INV004099,West Bengal,Kolkata,T30,26-35,Male,10,1065272,106527.2,2024-02-12,2025-01-20,UPI,Verified,22.6
INV004100,Delhi,Gurugram,T30,26-35,Male,11,2016151,183286.45454545456,2024-04-28,2025-05-22,Net Banking,Pending,20.7
INV004101,Telangana,Hyderabad,T30,46-55,Male,3,791523,263841.0,2024-02-09,2025-02-18,Cheque,Pending,44.6
INV004102,Tamil Nadu,Coimbatore,B30,26-35,Female,7,779125,111303.57142857143,2024-01-23,2025-05-16,Cheque,Verified,6.6
INV004103,Gujarat,Ahmedabad,T30,46-55,Male,3,524457,174819.0,2024-11-16,2025-05-03,Cheque,Verified,45.0
INV004104,Tamil Nadu,Coimbatore,B30,26-35,Male,9,1592553,176950.33333333334,2024-03-13,2025-05-12,Net Banking,Verified,10.5
INV004105,Tamil Nadu,Coimbatore,B30,26-35,Female,4,247802,61950.5,2024-05-24,2025-03-02,Mandate,Verified,22.1
INV004106,Gujarat,Surat,T30,26-35,Male,6,127689,21281.5,2024-02-24,2024-11-29,Mandate,Verified,16.3
INV004107,Telangana,Hyderabad,T30,26-35,Male,3,460083,153361.0,2024-12-03,2025-03-30,Cheque,Verified,12.6
